sector_name,date,iip_index,iip_mom_growth,iip_yoy_growth,is_energy_intensive
General Index,2019-03-01,144.1,12.93103448275863,2.708481824661435,False
General Index,2019-04-01,126.5,-12.213740458015266,3.1810766721044104,False
General Index,2019-05-01,135.4,7.035573122529648,4.475308641975317,False
General Index,2019-06-01,129.3,-4.5051698670605544,1.2529365700861383,False
General Index,2019-07-01,131.8,1.933488012374318,4.852824184566429,False
General Index,2019-08-01,126.2,-4.248861911987866,-1.4062499999999978,False
General Index,2019-09-01,122.9,-2.61489698890649,-4.580745341614911,False
General Index,2019-10-01,124.0,0.8950366151342593,-6.62650602409639,False
General Index,2019-11-01,128.8,3.8709677419354938,2.1411578112609186,False
General Index,2019-12-01,134.5,4.425465838509313,0.44809559372664953,False
General Index,2020-01-01,137.4,2.1561338289962872,2.2321428571428603,False
General Index,2020-02-01,134.2,-2.3289665211062682,5.1724137931034475,False
