Feature,Importance,Importance_Pct,Cumulative_Pct
iip_yoy_growth_lag1,0.1018454428610694,53.29598402668889,53.29598402668889
ALUMINUM_vol_3m,0.08584802521746572,44.924493940825855,98.22047796751474
forward_linkage,0.0034005603384437734,1.7795220324852548,100.0
