sector_name,date,iip_index,iip_mom_growth,iip_yoy_growth,is_energy_intensive,io_sector_name,sector_id,backward_linkage,forward_linkage,is_key_sector,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,5,CRUDE_PETRO,WHEAT_US_HRW,RICE_05,COPPER,ALUMINUM,CRUDE_PETRO_logret,WHEAT_US_HRW_logret,RICE_05_logret,COPPER_logret,ALUMINUM_logret,CRUDE_PETRO_vol_3m,CRUDE_PETRO_vol_6m,CRUDE_PETRO_vol_12m,WHEAT_US_HRW_vol_3m,WHEAT_US_HRW_vol_6m,WHEAT_US_HRW_vol_12m,RICE_05_vol_3m,RICE_05_vol_6m,RICE_05_vol_12m,COPPER_vol_3m,COPPER_vol_6m,COPPER_vol_12m,ALUMINUM_vol_3m,ALUMINUM_vol_6m,ALUMINUM_vol_12m,CRUDE_PETRO_shock,WHEAT_US_HRW_shock,RICE_05_shock,COPPER_shock,ALUMINUM_shock,wpi_(a)__food_articles,wpi_ii_fuel_and_power,wpi_iii___manufactured_products,gdp_constant,gdp_current,gdp_growth_yoy,ARG,AUS,BRA,CAN,CHN,DEU,EA20,EU27_2020,FRA,GBR,IDN,IND,ITA,KOR,SAU,TUR,USA,ZAF,g20_avg_cpi_growth,energy_trade_value,total_trade_value,oil_shock_x_pagerank,oil_shock_x_betweenness,CRUDE_PETRO_lag1,WHEAT_US_HRW_lag1,RICE_05_lag1,COPPER_lag1,ALUMINUM_lag1,iip_yoy_growth_lag1,year,month,quarter,ONI,ONI_lag_1m,ONI_lag_3m,ONI_lag_6m,ENSO_Phase,oni_strong_elnino,oni_strong_lanina,oni_extreme,oni_standardized,oni_squared,oni_abs,oni_lag3_standardized,oni_lag6_standardized,oni_x_energy
Manufacture of beverages,2013-04-01,138.2,0.2175489485134019,2.980625931445613,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,645,98.85196969697,308.2793913,557.0,7234.27954545454,1861.67045454545,-0.0364588111461236,-0.0047562515346492,-0.0035842332278151,-0.0552973630057034,-0.0254021617057439,0.0388357038432344,0.0341813213254373,0.0627206670638266,0.0229119985305279,0.0218411109404236,0.0720662070131719,0.0025723081525224,0.0064416531064235,0.0314699258239206,0.0322286235013117,0.0375360199264599,0.042518923308833,0.0404379095206506,0.0465356082592564,0.0518330115893927,0,0,0,0,0,8.003766478342754,1.5992474129821188,2.898550724637672,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,102.5225,309.7491381,559.0,7645.58333333333,1909.56666666667,,2013,4,2,-0.2,-0.2,-0.4,0.1,Neutral,0,0,0,-0.34044566822009126,0.04000000000000001,0.2,-0.5680741276877833,0.010607742931708415,-0.0
Manufacture of beverages,2013-05-01,156.5,13.241678726483364,6.39021074099253,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,646,99.36663341489,319.669929,543.5,7249.41304347826,1832.02173913043,0.0051929018405404,0.0362825051814233,-0.0245355333660199,0.0020897300102294,-0.0160540460026671,0.0282469288145527,0.0336933053536681,0.0579919211789799,0.0331010791605558,0.0314887592066033,0.0720897150274738,0.0112136652882917,0.0115852498753552,0.0142597824421598,0.0324625800541147,0.0357501306451404,0.0415887513794515,0.0303767326993249,0.046594581567304,0.0517464068725952,0,0,0,0,0,10.402999062792873,-1.4058106841612017,2.111324376199608,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,98.85196969697,308.2793913,557.0,7234.27954545454,1861.67045454545,2.980625931445613,2013,5,2,-0.2,-0.2,-0.3,-0.2,Neutral,0,0,0,-0.34044566822009126,0.04000000000000001,0.2,-0.4549060183712131,-0.32808233495926703,-0.0
Manufacture of beverages,2013-06-01,116.2,-25.75079872204473,-10.957854406130265,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,647,99.74266666667,313.4235051,524.25,7000.2375,1814.5375,0.0037771585626163,-0.0197336641569503,-0.0360610367792347,-0.0349764290177636,-0.0095895182113015,0.0236495341115318,0.0337930089401411,0.0399714752600676,0.0290009013337088,0.0305047793076826,0.0721826719240891,0.0164647956527793,0.017084704685273,0.0160891712581959,0.0290978777807191,0.0296729054929402,0.0379964005955602,0.0079500218138672,0.0270216620188706,0.049056194878424,0,0,0,0,0,11.802378774016464,2.274881516587679,2.298850574712641,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,99.36663341489,319.669929,543.5,7249.41304347826,1832.02173913043,6.39021074099253,2013,6,2,-0.3,-0.2,-0.2,-0.4,Neutral,0,0,0,-0.45490584977684606,0.09,0.3,-0.3417379090546429,-0.5538757202199173,-0.0
Manufacture of beverages,2013-07-01,87.4,-24.78485370051635,-6.122448979591821,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,648,105.25790513834,304.6050243,509.0,6906.64130434783,1769.60869565217,0.0538200420034252,-0.0285393923563841,-0.0295206532315065,-0.0134606204851613,-0.0250721680656742,0.0284923769703412,0.0379633221862074,0.0387214446330621,0.0351597081824961,0.0296621243214477,0.0265437752979679,0.005780214326371,0.014664641175788,0.0136201606399692,0.0186129147029222,0.02597527270651,0.037120246772694,0.0077763433096983,0.027031449814726,0.0494507739816615,0,0,0,0,0,11.051212938005396,8.212560386473422,2.3832221163012424,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,99.74266666667,313.4235051,524.25,7000.2375,1814.5375,-10.957854406130265,2013,7,3,-0.3,-0.3,-0.2,-0.4,Neutral,0,0,0,-0.45490584977684606,0.09,0.3,-0.3417379090546429,-0.5538757202199173,-0.0
Manufacture of beverages,2013-08-01,82.7,-5.3775743707093815,-2.82021151586368,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,649,108.15763636364,305.3398977,478.75,7192.92045454545,1817.61590909091,0.0271761809642845,0.0024096397201531,-0.0612694760556669,0.0406138155267084,0.0267672560651571,0.025038968840247,0.0383981596270274,0.0311012988595517,0.0159463127513889,0.0248458278879153,0.026045165058019,0.016764196861292,0.0210334677906195,0.020127672718983,0.0389462443998273,0.036745705507159,0.0396498167825301,0.026610941911548,0.0320757089852276,0.0500967838156248,0,0,0,0,0,15.287769784172657,8.969465648854968,2.659069325735985,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,105.25790513834,304.6050243,509.0,6906.64130434783,1769.60869565217,-6.122448979591821,2013,8,3,-0.2,-0.3,-0.2,-0.3,Neutral,0,0,0,-0.34044566822009126,0.04000000000000001,0.2,-0.3417379090546429,-0.4409790275895921,-0.0
Manufacture of beverages,2013-09-01,90.1,8.94800483675937,9.477521263669498,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,650,108.75773015873,307.50777423,444.0,7159.26904761905,1761.30476190476,0.0055329904528988,0.0070747941833802,-0.075353978062631,-0.0046893846529029,-0.0314708259241237,0.0241866436076758,0.0298505312428289,0.0310369205476839,0.0193562071677688,0.0227597243855197,0.0257281572034971,0.0234771328906076,0.0259895482413375,0.0265903626319142,0.0290211392911581,0.0329190460940394,0.0314096123923177,0.031937289882925,0.0211744597508365,0.0356370373843463,0,0,0,0,0,15.453728661275834,10.268270120259038,3.0217186024551257,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,108.15763636364,305.3398977,478.75,7192.92045454545,1817.61590909091,-2.82021151586368,2013,9,3,-0.3,-0.2,-0.3,-0.2,Neutral,0,0,0,-0.45490584977684606,0.09,0.3,-0.4549060183712131,-0.32808233495926703,-0.0
Manufacture of beverages,2013-10-01,94.6,4.994450610432843,-1.4583333333333393,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,651,105.42713438735,325.6867049625,439.0,7203.02173913043,1814.58260869565,-0.0311027043819763,0.0574355225853325,-0.0113251493570534,0.0060927365289897,0.0298005972262353,0.0294590968088207,0.028224861617491,0.0313678731443672,0.0305117857459307,0.0327785285571409,0.0319935968369481,0.0336464457547654,0.024034973683609,0.0265095084852191,0.0236655128082394,0.0249574622286842,0.0317096904687679,0.0345327444783934,0.0263206876829133,0.0361601538873811,0,0,0,0,0,19.45945945945946,8.837209302325588,2.9217719132893505,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,108.75773015873,307.50777423,444.0,7159.26904761905,1761.30476190476,9.477521263669498,2013,10,4,-0.3,-0.3,-0.3,-0.2,Neutral,0,0,0,-0.45490584977684606,0.09,0.3,-0.4549060183712131,-0.32808233495926703,-0.0
Manufacture of beverages,2013-11-01,83.6,-11.627906976744184,-7.317073170731714,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,652,102.62649122807,306.75162817895,438.0,7070.65476190476,1747.96428571429,-0.0269239464669602,-0.0598975001473277,-0.0022805026987252,-0.0185475370465491,-0.0374036280983445,0.0200544629611719,0.0322448022385731,0.031745792764183,0.0588621686607468,0.0396553181038211,0.0348395451167067,0.0398355564379813,0.0281961502892572,0.0262295711741685,0.0123520956847001,0.0258969050782948,0.0299338606936287,0.0372061673605907,0.029485278852981,0.0371979190163989,0,0,0,0,0,18.928571428571427,8.90346766635426,3.125,2347396.37073671,2565374.44507256,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,105.42713438735,325.6867049625,439.0,7203.02173913043,1814.58260869565,-1.4583333333333393,2013,11,4,-0.3,-0.3,-0.2,-0.2,Neutral,0,0,0,-0.45490584977684606,0.09,0.3,-0.3417379090546429,-0.32808233495926703,-0.0
Manufacture of beverages,2014-04-01,132.7,7.536466774716355,-3.979739507959479,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,657,104.86666666667,324.8140428,395.0,6673.56,1810.67,0.0079142613756487,0.0033994367014637,-0.0661195491348899,0.0035305809888318,0.0599148465390226,0.0169829264808926,0.0258949498553847,0.0265280464509303,0.0497491073563397,0.0682669953580763,0.0513018451915694,0.0555101290510899,0.046548988271548,0.0371537423969599,0.0388947388085059,0.0332602704800577,0.0287272547894079,0.0402621550220399,0.0330212342276011,0.0285430576335025,0,0,0,0,0,7.323452484742798,7.870370370370372,4.225352112676051,2535750.58742711,2914393.22374572,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,104.04,323.7117327,422.0,6650.04,1705.37,-10.51486584481508,2014,4,2,0.0,-0.3,-0.4,,Neutral,0,0,0,-0.11152530510658161,0.0,0.0,-0.5680741276877833,,0.0
Manufacture of beverages,2014-05-01,151.0,13.790504898266786,-3.514376996805113,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,658,105.71333333333,334.7348337,388.0,6891.13,1751.05,0.0080413261371806,0.0300858346223149,-0.0178804252778484,0.0320816267075023,-0.033481334521763,0.0089552430558221,0.0225870320774584,0.026543428150111,0.0513986323354275,0.0622098652510918,0.0509814304865647,0.0342200436411128,0.0459538956318852,0.0372700667885873,0.0539898850536487,0.0376236452591513,0.0307940207078809,0.0468836504485275,0.0321690409629804,0.0297245619000587,0,0,0,0,0,7.215619694397279,10.456273764258553,4.605263157894735,2535750.58742711,2914393.22374572,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,104.86666666667,324.8140428,395.0,6673.56,1810.67,-3.979739507959479,2014,5,2,0.2,0.0,-0.5,,Neutral,0,0,0,0.11739505800692805,0.04000000000000001,0.2,-0.6812422370043535,,0.0
Manufacture of beverages,2014-06-01,122.5,-18.87417218543046,5.421686746987953,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,659,108.37333333333,306.4422078,397.0,6821.14,1838.95,0.0248510281886416,-0.0883094949012115,0.0229309410639168,-0.0102084640719213,0.0489791485556695,0.0097419736072847,0.0220902953655263,0.0271342177269445,0.0621022624690903,0.0713089308942527,0.0573139258411167,0.0445768446950966,0.0446480754325306,0.0399188770840665,0.0215730362139983,0.0356632948713083,0.0293411890491514,0.0510590628528794,0.0375232524491813,0.0332776850933275,0,0,0,0,0,6.137479541734847,6.672845227062085,4.400749063670406,2535750.58742711,2914393.22374572,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,105.71333333333,334.7348337,388.0,6891.13,1751.05,-3.514376996805113,2014,6,2,0.2,0.2,-0.3,,Neutral,0,0,0,0.11739505800692805,0.04000000000000001,0.2,-0.4549060183712131,,0.0
Manufacture of beverages,2014-07-01,102.7,-16.163265306122444,17.50572082379862,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,660,105.22666666667,280.3542021,422.0,7113.38,1948.3,-0.0294653026756946,-0.0889753710742897,0.0610690333488213,0.0419509043221581,0.0577624409066447,0.027807604135469,0.0210436589089,0.0245772397092919,0.0685486058039496,0.0781388755663531,0.0623075895654285,0.0394822718091253,0.056061757063437,0.0466130872955474,0.0277081640497174,0.0410629181996991,0.03166893200824,0.0503360441571047,0.0410458417881846,0.0358444031279181,0,0,0,0,0,10.27508090614888,4.553571428571424,4.096834264432014,2535750.58742711,2914393.22374572,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,108.37333333333,306.4422078,397.0,6821.14,1838.95,5.421686746987953,2014,7,3,0.0,0.2,0.0,-0.4,Neutral,0,0,0,-0.11152530510658161,0.0,0.0,-0.1154016904215025,-0.5538757202199173,0.0
Manufacture of beverages,2014-08-01,94.6,-7.887049659201562,14.389359129383305,False,Beverages,1,6.735902071059112,1.047035543427024,False,0.3,0.0021203075198861,0.5126736699423924,0.0804341307525527,0.0157324237547589,661,100.05,263.4521139,445.0,7001.84,2030.49,-0.0504466925764848,-0.0621821906848367,0.0530689681302284,-0.0158045459765529,0.0413199457670376,0.0388592101334118,0.0277566858560025,0.0268748319933317,0.0152804555564438,0.0765136297649722,0.0641905001572992,0.0201114221363688,0.0611010657618731,0.0480960120945569,0.0318528070012662,0.0407970142308986,0.0296103748232134,0.0082276491001997,0.0367692383203334,0.0367706800420627,0,0,0,0,0,8.034321372854913,2.1015761821366,3.885291396854762,2535750.58742711,2914393.22374572,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,105.22666666667,280.3542021,422.0,7113.38,1948.3,17.50572082379862,2014,8,3,0.1,0.0,0.2,-0.5,Neutral,0,0,0,0.002934876450173222,0.010000000000000002,0.1,0.1109345282116379,-0.6667724128502425,0.0
